575;586;02.12.2020 01:00:11,028;clean
576;587;02.12.2020 01:00:11,029;clean
577;588;02.12.2020 01:00:11,030;clean
578;589;02.12.2020 01:00:11,032;clean
579;590;02.12.2020 01:00:11,033;clean
580;591;02.12.2020 01:00:11,034;clean
581;592;02.12.2020 01:00:11,036;clean
582;593;02.12.2020 01:00:11,036;clean
583;594;02.12.2020 01:00:11,038;clean
584;595;02.12.2020 01:00:11,039;clean
585;596;02.12.2020 01:00:11,040;clean
586;597;02.12.2020 01:00:11,041;clean
587;598;02.12.2020 01:00:11,042;clean
588;599;02.12.2020 01:00:11,043;clean
589;600;02.12.2020 01:00:11,045;clean
590;601;02.12.2020 01:00:11,046;clean
591;602;02.12.2020 01:00:11,047;clean
592;603;02.12.2020 01:00:11,048;clean
593;604;02.12.2020 01:00:11,051;clean
594;605;02.12.2020 01:00:11,051;clean
595;606;02.12.2020 01:00:11,052;clean
596;607;02.12.2020 01:00:11,054;clean
597;608;02.12.2020 01:00:11,055;clean
598;609;02.12.2020 01:00:11,056;clean
599;610;02.12.2020 01:00:11,057;clean
600;611;02.12.2020 01:00:11,058;clean
601;612;02.12.2020 01:00:11,059;clean
602;613;02.12.2020 01:00:11,060;clean
603;614;02.12.2020 01:00:11,062;clean
604;615;02.12.2020 01:00:11,063;clean
605;616;02.12.2020 01:00:11,065;clean
606;617;02.12.2020 01:00:11,065;clean
607;618;02.12.2020 01:00:11,066;clean
608;619;02.12.2020 01:00:11,067;clean
